Tracker,Status,Priority,Subject,Category,Estimated time,Description,Caratteristica di riferimento
To-Do,New,Normal,"java:5852:""Make sure the regex used here, which is vulnerable to polynomial runtime due to backtracking, cannot lead to denial of service.""",Medium,5min,Path: Analisi-1: plc4j/drivers/mock/src/main/java/org/apache/plc4x/java/mock/tag/MockTag.java startLine: 37;startOffset: 17;endOffset: 24;endLine: 37,Reliability (Security Hotspots)
To-Do,New,Normal,"java:5852:""Make sure the regex used here, which is vulnerable to polynomial runtime due to backtracking, cannot lead to denial of service.""",Medium,5min,Path: Analisi-1: plc4j/utils/test-utils/src/main/java/org/apache/plc4x/test/RequirePcapCondition.java startLine:40 ;startOffset: 17;endOffset: 24;endLine:40 ,Reliability (Security Hotspots)
To-Do,New,Normal,"java:5852:""Make sure the regex used here, which is vulnerable to polynomial runtime due to backtracking, cannot lead to denial of service.""",Medium,5min,Path: Analisi-1: plc4j/utils/test-utils/src/main/java/org/apache/plc4x/test/RequirePcapNgCondition.java startLine:49 ;startOffset:17 ;endOffset:17 ;endLine: 49,Reliability (Security Hotspots)
To-Do,New,Normal,"java:2245: ""Make sure that using this pseudorandom number generator is safe here.""",Medium,5min,Path: Analisi-1: plc4j/utils/plc-simulator/src/main/java/org/apache/plc4x/simulator/server/cbus/protocol/CBusServerAdapter.java startLine:423 ;startOffset: 56;endOffset: 65;endLine: 423,Reliability (Security Hotspots)
To-Do,New,Normal,"java:2245: ""Make sure that using this pseudorandom number generator is safe here.""",Medium,5min,Path: Analisi-1: plc4j/utils/plc-simulator/src/main/java/org/apache/plc4x/simulator/server/cbus/protocol/CBusServerAdapter.java startLine: 451;startOffset:30 ;endOffset: 38;endLine: 451 ,Reliability (Security Hotspots)
To-Do,New,Normal,"java:4507: ""Make sure this debug feature is deactivated before delivering the code in production.""",Low,5min,Path: Analisi-1plc4j/drivers/profinet/src/main/java/org/apache/plc4x/java/profinet/discovery/ProfinetPlcDiscoverer.java startLine: 285;startOffset:47 ;endOffset:4 ;endLine:285 ,Reliability (Security Hotspots)
To-Do,New,Normal,"java:4507: ""Make sure this debug feature is deactivated before delivering the code in production.""",Low,5min,Path: Analisi-1: plc4j/examples/hello-opm/src/main/java/org/apache/plc4x/java/examples/helloopm/HelloOpm.java startLine:80 ;startOffset: 47;endOffset:64 ;endLine: 80 ,Reliability (Security Hotspots)
To-Do,New,Normal,"java:4507: ""Make sure this debug feature is deactivated before delivering the code in production.""",Low,5min,Path: Analisi-1: plc4j/examples/hello-opm/src/main/java/org/apache/plc4x/java/examples/helloopm/HelloOpm.java startLine: 99;startOffset: 47;endOffset: 64 ;endLine: 99 ,Reliability (Security Hotspots)
To-Do,New,Normal,"java:4507: ""Make sure this debug feature is deactivated before delivering the code in production.""",Low,5min,Path: Analisi-1: plc4j/integrations/apache-kafka/src/main/java/org/apache/plc4x/kafka/Plc4xSourceConnector.java startLine:95 ;startOffset:47 ;endOffset: 64;endLine: 95,Reliability (Security Hotspots)
To-Do,New,Normal,"java:4507: ""Make sure this debug feature is deactivated before delivering the code in production.""",Low,5min,Path: Analisi-1: plc4j/integrations/apache-nifi/nifi-plc4x-processors/src/main/java/org/apache/plc4x/nifi/record/Plc4xReadResponseRecordSet.java startLine:139 ;startOffset:47 ;endOffset: 64;endLine: 139,Reliability (Security Hotspots)
To-Do,New,Normal,"java:4507: ""Make sure this debug feature is deactivated before delivering the code in production.""",Low,5min,Path: Analisi-1: plc4j/integrations/opcua-server/src/main/java/org/apache/plc4x/java/opcuaserver/backend/Plc4xCommunication.java startLine: 264;startOffset: 47 ;endOffset: 64;endLine: 264,Reliability (Security Hotspots)
To-Do,New,Normal,"java:4507: ""Make sure this debug feature is deactivated before delivering the code in production.""",Low,5min,Path: Analisi-1: plc4j/integrations/opcua-server/src/main/java/org/apache/plc4x/java/opcuaserver/backend/Plc4xNamespace.java startLine: 128;startOffset:47 ;endOffset: 64;endLine: 128,Reliability (Security Hotspots)
To-Do,New,Normal,"java:4507: ""Make sure this debug feature is deactivated before delivering the code in production.""",Low,5min,Path: Analisi-1: plc4j/integrations/opcua-server/src/main/java/org/apache/plc4x/java/opcuaserver/backend/Plc4xNamespace.java startLine: 227;startOffset: 47 ;endOffset: 64 ;endLine: 227,Reliability (Security Hotspots)
To-Do,New,Normal,"java:4507: ""Make sure this debug feature is deactivated before delivering the code in production.""",Low,5min,Path: Analisi-1: plc4j/integrations/opcua-server/src/main/java/org/apache/plc4x/java/opcuaserver/backend/Plc4xNamespace.java startLine: 233;startOffset: 47;endOffset: 64 ;endLine: 233,Reliability (Security Hotspots)
To-Do,New,Normal,"java:4507: ""Make sure this debug feature is deactivated before delivering the code in production.""",Low,5min,Path: Analisi-1: plc4j/tools/connection-cache/src/main/java/org/apache/plc4x/java/utils/connectionpool2/PooledDriverManager.java startLine: 58;startOffset: 47;endOffset: 64;endLine: 58,Reliability (Security Hotspots)
To-Do,New,Normal,"java:4507: ""Make sure this debug feature is deactivated before delivering the code in production.""",Low,5min,Path: Analisi-1: plc4j/transports/serial/src/main/java/org/apache/plc4x/java/transport/serial/SerialChannel.java startLine: 290;startOffset: 47;endOffset: 64;endLine: 290,Reliability (Security Hotspots)
To-Do,New,Normal,"java:4507: ""Make sure this debug feature is deactivated before delivering the code in production.""",Low,5min,Path: Analisi-1: plc4j/utils/plc-simulator/src/main/java/org/apache/plc4x/simulator/server/bacnet/protocol/BacnetServerAdapter.java startLine: 96;startOffset:47 ;endOffset: 64 ;endLine: 96,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: Make sure using this Jackson deserialization configuration is safe here. startLine:36 ;startOffset:21 ;endOffset: 42;endLine:36 ,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/api/src/main/java/org/apache/plc4x/java/api/model/PlcTag.java startLine: 40;startOffset: 21 ;endOffset:42 ;endLine: 40,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/api/src/main/java/org/apache/plc4x/java/api/value/PlcValue.java startLine: 37;startOffset: 21;endOffset: 42;endLine: 37,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/api/src/main/java/org/apache/plc4x/java/api/value/PlcValueHandler.java startLine: 27;startOffset: 21;endOffset: 42;endLine: 27,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/messages/DefaultListPlcBrowseItem.java startLine: 27;startOffset: 21;endOffset: 42;endLine: 37,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/messages/DefaultPlcBrowseItem.java startLine:34 ;startOffset: 21;endOffset: 42;endLine: 34,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/messages/DefaultPlcBrowseRequest.java startLine: 36;startOffset: 21;endOffset: 42;endLine: 36,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/messages/DefaultPlcBrowseResponse.java startLine: 30;startOffset: 21;endOffset: 42;endLine: 30,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/messages/DefaultPlcDiscoveryItem.java startLine: 33;startOffset: 21 ;endOffset: 42;endLine: 33,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/messages/DefaultPlcDiscoveryRequest.java startLine: 31;startOffset: 21 ;endOffset: 42;endLine:31,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/messages/DefaultPlcDiscoveryResponse.java startLine: 30 ;startOffset: 21;endOffset: 42 ;endLine: 30,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/messages/DefaultPlcReadRequest.java startLine: 40;startOffset: 21;endOffset: 42;endLine: 40,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/messages/DefaultPlcReadResponse.java startLine: 43;startOffset: 21 ;endOffset: 42;endLine: 43,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/messages/DefaultPlcSubscriptionEvent.java startLine: 34;startOffset: 21;endOffset: 42;endLine: 34,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/messages/DefaultPlcSubscriptionRequest.java startLine: 44;startOffset: 21;endOffset: 42;endLine: 44,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/messages/DefaultPlcSubscriptionResponse.java startLine: 42;startOffset: 21;endOffset:42;endLine: 42,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/messages/DefaultPlcUnsubscriptionRequest.java startLine: 37 ;startOffset: 21;endOffset: 42 ;endLine: 37,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/messages/DefaultPlcUnsubscriptionResponse.java startLine: 31;startOffset: 21;endOffset: 42;endLine: 31,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/messages/DefaultPlcWriteRequest.java - startLine: 50;startOffset:21 ;endOffset: 42;endLine:50 ,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/messages/DefaultPlcWriteResponse.java - startLine: 37;startOffset: 21;endOffset: 42;endLine: 37,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/messages/PlcProprietaryRequest.java - startLine: 24;startOffset: 21;endOffset: 42;endLine: 24,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/messages/PlcProprietaryResponse.java - startLine: 24;startOffset: 21;endOffset: 42;endLine: 24,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/messages/PlcProprietarySender.java - startLine: 25;startOffset: 21;endOffset: 42;endLine: 25,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/messages/PlcProtocolMessage.java - startLine: 23;startOffset: 21;endOffset: 42;endLine: 23,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/values/PlcBOOL.java - startLine: 33;startOffset: 21;endOffset: 42;endLine: 33,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/values/PlcBYTE.java - startLine: 34;startOffset: 21;endOffset: 42;endLine: 34,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/values/PlcCHAR.java - startLine: 34;startOffset: 21;endOffset: 42;endLine:34,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/values/PlcDATE.java - startLine: 36;startOffset: 21;endOffset: 42;endLine: 36,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/values/PlcDINT.java - startLine: 33;startOffset: 21;endOffset: 42;endLine: 33,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/values/PlcDWORD.java - startLine: 34;startOffset: 21;endOffset: 42;endLine: 34,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/values/PlcDateAndTime.java - startLine: 33;startOffset: 21;endOffset: 42;endLine: 33,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/values/PlcINT.java - startLine: 33;startOffset: 21;endOffset: 42;endLine: 33,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/values/PlcLDATE.java - startLine: 36;startOffset: 21;endOffset: 42;endLine: 36,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/values/PlcLINT.java - startLine: 33;startOffset: 21;endOffset: 42;endLine: 33,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/values/PlcLREAL.java - startLine: 33;startOffset: 21;endOffset: 42;endLine: 33,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/values/PlcLTIME.java - startLine: 35;startOffset: 21;endOffset: 42;endLine: 35,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/values/PlcLTimeOfDay.java - startLine: 33;startOffset: 21;endOffset: 42;endLine: 33,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/values/PlcLWORD.java - startLine: 32;startOffset: 21;endOffset: 3+42;endLine: 32,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/values/PlcList.java - startLine: 34;startOffset: 21;endOffset: 42;endLine: 34,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/values/PlcREAL.java - startLine: 30;startOffset: 21;endOffset: 42;endLine: 30,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/values/PlcRawByteArray.java - startLine: 30;startOffset: 21;endOffset: 42;endLine: 30,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/values/PlcSINT.java - startLine: 33;startOffset: 21;endOffset: 42;endLine: 33,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/values/PlcSTRING.java - startLine: 33;startOffset: 21;endOffset: 42;endLine: 33,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/values/PlcStruct.java - startLine: 37;startOffset: 21;endOffset: 42;endLine: 37,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/values/PlcTIME.java - startLine: 34;startOffset: 21;endOffset: 42;endLine: 34,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/values/PlcTimeOfDay.java - startLine: 35;startOffset: 21;endOffset: 42;endLine: 35,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/values/PlcUDINT.java - startLine: 33;startOffset: 21;endOffset: 42;endLine:33,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/values/PlcUINT.java - startLine: 33;startOffset: 21;endOffset: 42;endLine: 33,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/values/PlcULINT.java - startLine: 31;startOffset: 21;endOffset: 42;endLine: 31,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/values/PlcUSINT.java - startLine: 33;startOffset: 21;endOffset: 42;endLine: 33,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/values/PlcWCHAR.java - startLine: 34;startOffset: 21;endOffset: 42;endLine: 34,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/values/PlcWORD.java - startLine: 34;startOffset: 21;endOffset: 42;endLine: 34,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/spi/src/main/java/org/apache/plc4x/java/spi/values/PlcWSTRING.java - startLine: 33;startOffset: 21;endOffset: 42;endLine: 33,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/utils/test-utils/src/main/java/org/apache/plc4x/test/driver/internal/api/TestReadRequest.java - startLine: 25;startOffset: 21;endOffset: 42;endLine: 25,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/utils/test-utils/src/main/java/org/apache/plc4x/test/driver/internal/api/TestRequest.java - startLine: 23;startOffset: 21;endOffset: 42;endLine: 23,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4544: ""Make sure using this Jackson deserialization configuration is safe here.""",Low,5min,Path: Analisi-1: plc4j/utils/test-utils/src/main/java/org/apache/plc4x/test/driver/internal/api/TestWriteRequest.java - startLine: 25;startOffset: 21;endOffset: 42;endLine: 25,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 4036: ""Make sure the ""PATH"" used to find this command includes only what you intend.""",Low,5min,Path: Analisi-1: plc4j/utils/test-utils/src/main/java/org/apache/plc4x/test/DisableOnParallelsVmFlagCondition.java - startLine: 39;startOffset: 40;endOffset: 52;endLine: 39,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 5443: ""Make sure publicly writable directories are used safely here.""",Low,5min,Path: Analisi-1: plc4j/drivers/knxnetip/src/main/java/org/apache/plc4x/java/knxnetip/ets/EtsParser.java - startLine: 72;startOffset: 32;endOffset: 63;endLine: 72,Reliability (Security Hotspots)
To-Do,New,Normal,"java: 1313: ""Make sure using this hardcoded IP address is safe here.""",Low,5min,Path: Analisi-1: plc4j/utils/plc-simulator/src/main/java/org/apache/plc4x/simulator/server/bacnet/BacnetServerModule.java - startLine: 96;startOffset: 91;endOffset: 108;endLine: 96,Reliability (Security Hotspots)